,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
171,frozenset({'Init_Test_PvluLrGxFSeQXxs'}),frozenset({'Init_Test_bKxCVtAMDcFEobw'}),0.4,0.3333333333333333,0.2,0.5,1.5,0.06666666666666668,1.3333333333333335,0.5555555555555557
172,frozenset({'Init_Test_PvluLrGxFSeQXxs'}),frozenset({'Init_Test_MmtyLgfhPhkruFC'}),0.4,0.32,0.2,0.5,1.5625,0.07200000000000001,1.3599999999999999,0.6000000000000001
173,frozenset({'Init_Test_MmtyLgfhPhkruFC'}),frozenset({'Init_Test_PvluLrGxFSeQXxs'}),0.32,0.4,0.2,0.625,1.5625,0.07200000000000001,1.5999999999999999,0.5294117647058825
174,frozenset({'Init_Test_vYSwysSCmBverWf'}),frozenset({'Init_Test_VLcYYTozbwYUbtj'}),0.3466666666666667,0.32,0.21333333333333335,0.6153846153846154,1.9230769230769231,0.1024,1.768,0.7346938775510203
175,frozenset({'Init_Test_VLcYYTozbwYUbtj'}),frozenset({'Init_Test_vYSwysSCmBverWf'}),0.32,0.3466666666666667,0.21333333333333335,0.6666666666666667,1.9230769230769231,0.1024,1.9600000000000004,0.7058823529411766
176,frozenset({'Init_Test_vYSwysSCmBverWf'}),frozenset({'Init_Test_IGztaxHaFZfoNZx'}),0.3466666666666667,0.32,0.2,0.576923076923077,1.8028846153846156,0.08906666666666667,1.6072727272727274,0.6816326530612244
177,frozenset({'Init_Test_IGztaxHaFZfoNZx'}),frozenset({'Init_Test_vYSwysSCmBverWf'}),0.32,0.3466666666666667,0.2,0.625,1.8028846153846154,0.08906666666666667,1.7422222222222221,0.6549019607843138
178,frozenset({'Init_Test_jpHxqEKClpUCyMI'}),frozenset({'Init_Test_OHcXnbpHqAOjgYK'}),0.32,0.37333333333333335,0.21333333333333335,0.6666666666666667,1.7857142857142858,0.09386666666666667,1.8800000000000006,0.6470588235294118
179,frozenset({'Init_Test_OHcXnbpHqAOjgYK'}),frozenset({'Init_Test_jpHxqEKClpUCyMI'}),0.37333333333333335,0.32,0.21333333333333335,0.5714285714285714,1.7857142857142856,0.09386666666666667,1.5866666666666664,0.702127659574468
180,frozenset({'Init_Test_yBTnuxaBChKuDpt'}),frozenset({'Init_Test_VWiekrNVjEqDjhe'}),0.29333333333333333,0.36,0.2,0.6818181818181819,1.8939393939393943,0.09440000000000001,2.011428571428572,0.6679245283018869
181,frozenset({'Init_Test_VWiekrNVjEqDjhe'}),frozenset({'Init_Test_yBTnuxaBChKuDpt'}),0.36,0.29333333333333333,0.2,0.5555555555555556,1.893939393939394,0.09440000000000001,1.59,0.7375
